index;parcel_id;product_type;date;max_value;min_value;mean_value;std_value;count_value;sum_value;source;doy
140;135939;vitality;2018-01-01;0.208733737469;0.066830009222;0.0939213116861;0.0200951612152;291;27.3311017007;sentinel2;1
141;135939;vitality;2017-12-30;0.274630069733;0.077335447073;0.126357214327;0.0425094791934;291;36.7699493691;sentinel2;364
142;135939;vitality;2017-12-27;0.175288185477;0.0350823365152;0.0804952160932;0.0259156902506;291;23.4241078831;sentinel2;361
143;135939;vitality;2017-12-15;0.241049319506;0.0472060181201;0.0924580621555;0.0445047437888;291;26.9052960873;sentinel2;349
144;135939;vitality;2017-12-07;0.246650889516;0.0517952293158;0.10320729249;0.031838072632;291;30.0333221145;sentinel2;341
145;135939;vitality;2017-12-05;0.269226193428;0.048990637064;0.102365022173;0.0428916815751;291;29.7882214524;sentinel2;339
146;135939;vitality;2017-12-05;0.228802442551;0.129637509584;0.174724219839;0.0263910215726;75;13.1043164879;landsat8;339
147;135939;vitality;2017-11-27;0.226209744811;0.0570161864161;0.0956794088162;0.027408180222;291;27.8427079655;sentinel2;331
148;135939;vitality;2017-11-26;0.225056290627;0.125374555588;0.181431714892;0.0308575015198;75;13.6073786169;landsat8;330
149;135939;vitality;2017-11-25;0.132157161832;-0.015564430505;0.0401026918515;0.0310851777415;291;11.6698833288;sentinel2;329
150;135939;vitality;2017-11-22;0.184974506497;0.0384052321315;0.0844951539566;0.024256905492;291;24.5880898014;sentinel2;326
151;135939;vitality;2017-11-12;0.174146130681;0.059154137969;0.0912158312308;0.0202365720649;291;26.5438068882;sentinel2;316
152;135939;vitality;2017-11-10;0.230990946293;0.151105046272;0.186999974449;0.0241777633321;75;14.0249980837;landsat8;314
153;135939;vitality;2017-11-10;0.22193954885;0.0789780467749;0.117967734606;0.0309840421366;291;34.3286107704;sentinel2;314
154;135939;vitality;2017-11-02;0.151906117797;0.0973216444254;0.118498933786;0.015087602416;291;34.4831897318;sentinel2;306
155;135939;vitality;2017-10-21;0.224812626839;0.0967540815473;0.150891161994;0.0280808267077;291;43.9093281403;sentinel2;294
156;135939;vitality;2017-10-16;0.291355401278;0.116021707654;0.236368595632;0.025393454558;291;68.7832613289;sentinel2;289
157;135939;vitality;2017-10-13;0.268999546766;0.146188020706;0.244290282073;0.0129518459786;291;71.0884720832;sentinel2;286
158;135939;vitality;2017-10-09;0.324643194675;0.235483571887;0.282925776641;0.0240575547149;75;21.219433248;landsat8;282
159;135939;vitality;2017-10-08;0.333136916161;0.16802893579;0.291778333818;0.0216539508956;291;84.907495141;sentinel2;281
160;135939;vitality;2017-10-06;0.314049035311;0.136173248291;0.281366509465;0.0191503950147;291;81.8776542544;sentinel2;279
161;135939;vitality;2017-10-01;0.36584764719;0.153152436018;0.336913189784;0.0225614962152;291;98.041738227;sentinel2;274
162;135939;vitality;2017-09-23;0.326399952173;0.218619823456;0.277277339697;0.0315573749371;75;20.7958004773;landsat8;266
163;135939;vitality;2017-09-23;0.31894493103;0.138379335403;0.287524979549;0.0197325863016;291;83.6697690487;sentinel2;266
164;135939;vitality;2017-09-16;0.326221466064;0.241055741906;0.275644108852;0.03054884467;75;20.6733081639;landsat8;259
165;135939;vitality;2017-09-16;0.352409183979;0.150760442019;0.320120441135;0.0230891576321;291;93.1550483704;sentinel2;259
166;135939;vitality;2017-09-13;0.328482717276;0.154708698392;0.296252457342;0.0222328839479;291;86.2094650865;sentinel2;256
167;135939;vitality;2017-09-11;0.307783335447;0.183861896396;0.275501870413;0.0155814169882;291;80.1710442901;sentinel2;254
168;135939;vitality;2017-09-08;0.326615154743;0.151018053293;0.285685152276;0.0212325234264;291;83.1343793124;sentinel2;251
169;135939;vitality;2017-09-07;0.337255090475;0.247818648815;0.286591321826;0.0321087588941;75;21.4943491369;landsat8;250
170;135939;vitality;2017-09-06;0.356443583965;0.164725080132;0.324492585925;0.0229608329957;291;94.4273425043;sentinel2;249
171;135939;vitality;2017-09-03;0.30760833621;0.146398544312;0.277256414806;0.0180318410429;291;80.6816167086;sentinel2;246
172;135939;vitality;2017-09-01;0.355985760689;0.237297937274;0.322741654167;0.0189812601906;291;93.9178213626;sentinel2;244
173;135939;vitality;2017-08-31;0.342006921768;0.25475910306;0.29468271931;0.0303803570248;75;22.1012039483;landsat8;243
174;135939;vitality;2017-08-29;0.30458676815;0.137970685959;0.273654885821;0.0172009277098;291;79.6335717738;sentinel2;241
175;135939;vitality;2017-08-27;0.363777160645;0.197039932013;0.327813152441;0.0211882255244;291;95.3936273605;sentinel2;239
176;135939;vitality;2017-08-24;0.338676840067;0.205703392625;0.303424282121;0.0207480705982;291;88.2964660972;sentinel2;236
177;135939;vitality;2017-08-22;0.224275663495;0.121659599245;0.200541267152;0.0117497846666;291;58.3575087413;sentinel2;234
178;135939;vitality;2017-08-19;0.315461397171;0.194584786892;0.294300595458;0.0166444183146;291;85.6414732784;sentinel2;231
179;135939;vitality;2017-08-15;0.329636782408;0.22974768281;0.283341032465;0.029076956223;75;21.2505774349;landsat8;227
180;135939;vitality;2017-08-14;0.341855555773;0.217431932688;0.307000730251;0.0159443609777;291;89.337212503;sentinel2;226
181;135939;vitality;2017-08-12;0.335747629404;0.24827362597;0.299756338762;0.0159268761741;291;87.2290945798;sentinel2;224
182;135939;vitality;2017-08-09;0.343716859818;0.22591547668;0.296372420036;0.0212513255978;291;86.2443742305;sentinel2;221
183;135939;vitality;2017-08-07;0.341489881277;0.253884285688;0.300153525425;0.0144656045932;291;87.3446758986;sentinel2;219
184;135939;vitality;2017-08-06;0.336307674646;0.261665374041;0.297898614804;0.0238513828989;75;22.3423961103;landsat8;218
185;135939;vitality;2017-08-04;0.345035523176;0.24537320435;0.314929248592;0.0170883547094;291;91.6444113404;sentinel2;216
186;135939;vitality;2017-08-02;0.390191853046;0.276223182678;0.329703885051;0.0207858424741;291;95.9438305497;sentinel2;214
187;135939;vitality;2017-07-30;0.361915886402;0.263718724251;0.31441882809;0.0287138203861;75;23.5814121068;landsat8;211
188;135939;vitality;2017-07-30;0.366595119238;0.248932123184;0.315837039673;0.0211275304903;291;91.9085785449;sentinel2;211
189;135939;vitality;2017-07-23;0.337932616472;0.249432593584;0.298745143762;0.0168345914683;291;86.9348368347;sentinel2;204
190;135939;vitality;2017-07-21;0.3644977808;0.242486596107;0.315746999582;0.0341854204494;75;23.6810249686;landsat8;202
